759050 219.0749 
759100 -212.4466 
759150 122.8952 
759200 -30.1815 
759250 17.3561 
759300 -30.8033 
759350 217.2745 
759400 83.1524 
759450 -240.2108 
759500 321.1280 
759550 -124.6133 
759600 272.1971 
759650 23.7164 
759700 156.2341 
759750 -147.2321 
759800 -43.9385 
759850 213.5782 
759900 148.9300 
759950 -237.6440 
760000 130.3811 
760050 -77.7033 
760100 96.4833 
760150 43.9425 
760200 -253.7913 
760250 100.4379 
760300 211.6985 
760350 89.4455 
760400 107.5303 
760450 94.8709 
760500 -343.3471 
760550 145.9750 
760600 49.5745 
760650 -268.0116 
760700 99.7401 
760750 -613.9184 
760800 223.0422 
760850 -298.3633 
760900 -44.0461 
760950 223.6561 
761000 42.0052 
761050 -5.9878 
761100 21.6757 
761150 -138.6724 
761200 160.7329 
761250 117.0962 
761300 43.5623 
761350 -304.7826 
761400 138.0667 
761450 192.1391 
761500 -13.7934 
761550 -70.3650 
761600 162.9407 
761650 15.0968 
761700 -1.6841 
761750 44.6742 
761800 253.1494 
761850 -165.9851 
761900 -4.9758 
761950 -131.5227 
762000 17.2899 
762050 -187.4252 
762100 -57.2804 
762150 153.4882 
762200 65.4464 
762250 89.0222 
762300 -283.3156 
762350 285.1290 
762400 -481.5731 
762450 -55.4313 
762500 135.3286 
762550 83.7982 
762600 -28.8235 
762650 -53.7959 
762700 25.6079 
762750 -175.9805 
762800 211.8777 
762850 329.9838 
762900 72.7286 
762950 179.7941 
763000 310.9462 
763050 -180.0714 
763100 355.8958 
763150 153.0245 
763200 -37.3649 
763250 113.7307 
763300 -109.9727 
763350 132.0772 
763400 -43.3720 
763450 -157.5354 
763500 -89.9227 
763550 246.8372 
763600 196.1753 
763650 -2.3612 
763700 -220.7600 
763750 265.2611 
763800 224.2297 
763850 144.9369 
763900 -136.6169 
763950 -272.0914 
764000 236.5327 
764050 -335.4885 
764100 275.2374 
764150 20.7973 
764200 62.9276 
764250 -3.4660 
764300 -298.6752 
764350 -156.4774 
764400 -84.0726 
764450 93.0446 
764500 89.3545 
764550 150.0458 
764600 -95.1921 
764650 88.4953 
764700 -184.6978 
764750 21.7287 
764800 -200.1736 
764850 -85.2343 
764900 58.6579 
764950 23.5107 
765000 -33.3024 
765050 51.9708 
765100 -65.2768 
765150 -9.6563 
765200 60.5316 
765250 286.8046 
765300 186.7296 
765350 -113.0114 
765400 51.0665 
765450 -300.5911 
765500 239.6403 
765550 -174.7344 
765600 210.8900 
765650 -381.6955 
765700 -177.5127 
765750 90.9374 
765800 -11.1932 
765850 -214.1677 
765900 -196.0110 
765950 151.2213 
766000 -257.3342 
766050 -187.2273 
766100 -34.9101 
766150 141.7814 
766200 -98.3082 
766250 -21.5373 
766300 -392.5043 
766350 -183.3917 
766400 -68.2117 
766450 102.0188 
766500 172.3000 
766550 32.4132 
766600 120.7426 
766650 -56.1711 
766700 2.2124 
766750 -265.8164 
766800 -7.1169 
766850 278.6531 
766900 -45.5160 
766950 -291.2780 
767000 76.0417 
767050 -140.0092 
767100 -97.1884 
767150 -22.2581 
767200 162.4301 
767250 188.3313 
767300 -132.6255 
767350 -30.4870 
767400 19.0172 
767450 -216.4010 
767500 248.5984 
767550 45.4077 
767600 246.1321 
767650 -371.4794 
767700 -284.8099 
767750 -143.0902 
767800 -188.3672 
767850 -109.0618 
767900 -84.6546 
767950 262.9675 
768000 52.0220 
768050 -3.2220 
768100 118.8251 
768150 1.1990 
768200 154.0596 
768250 -123.6309 
768300 73.9826 
768350 115.0864 
768400 21.3792 
768450 -325.5867 
768500 15.7004 
768550 115.1534 
768600 117.2642 
768650 69.4705 
768700 -276.1524 
768750 -171.0343 
768800 167.4843 
768850 40.7001 
768900 -349.8485 
768950 -276.2793 
769000 9.2629 
769050 -106.5746 
769100 94.7190 
769150 48.9591 
769200 -274.3237 
769250 -254.3836 
769300 0.8351 
769350 -114.8881 
769400 -285.9571 
769450 -97.4121 
769500 -143.7036 
769550 -14.6256 
769600 86.2417 
769650 27.1150 
769700 -13.7559 
769750 -301.8139 
769800 195.8069 
769850 26.1352 
769900 -63.8452 
769950 50.7786 
770000 -162.3215 
770050 131.9215 
770100 126.0455 
770150 -267.4765 
770200 137.8689 
770250 -104.5558 
770300 -17.0831 
770350 207.8781 
770400 -12.4926 
770450 162.8278 
770500 -100.7384 
770550 176.9979 
770600 -115.4883 
770650 179.8719 
770700 257.2624 
770750 -115.1165 
770800 281.1626 
770850 -200.9461 
770900 -12.4909 
770950 -139.8712 
771000 -136.0434 
771050 143.9471 
771100 138.9977 
771150 -190.6242 
771200 -17.5585 
771250 -53.9755 
771300 -244.3880 
771350 76.0259 
771400 46.8127 
771450 -410.8965 
771500 170.0499 
771550 76.7250 
771600 -108.6689 
771650 -273.9549 
771700 87.1744 
771750 -26.3234 
771800 -173.0689 
771850 -163.8543 
771900 -92.8687 
771950 -49.6183 
772000 234.5841 
772050 -319.7981 
772100 -323.7723 
772150 -111.7992 
772200 -179.5048 
772250 -400.9601 
772300 -228.6948 
772350 -95.6839 
772400 93.0595 
772450 -281.5741 
772500 15.5585 
772550 -8.8274 
772600 41.0750 
772650 234.1080 
772700 -60.6093 
772750 -2.8202 
772800 -122.5602 
772850 -97.3387 
772900 -46.5649 
772950 -75.9413 
773000 -207.4148 
773050 241.7861 
773100 213.2290 
773150 347.1082 
773200 -315.5451 
773250 -83.3919 
773300 -118.1335 
773350 -229.8799 
773400 197.5423 
773450 325.8840 
773500 -246.9922 
773550 -105.9869 
773600 305.1277 
773650 -218.8778 
773700 -100.0849 
773750 -124.0573 
773800 48.3723 
773850 58.3457 
773900 -245.9154 
773950 -103.1232 
774000 28.4017 
774050 91.8195 
774100 2.2921 
774150 194.2703 
774200 -368.4065 
774250 490.2927 
774300 58.0586 
774350 -74.5151 
774400 131.3686 
774450 -158.3247 
774500 -236.9421 
774550 -271.7308 
774600 -116.6272 
774650 -188.2102 
774700 -223.3094 
774750 -108.6059 
774800 -275.4068 
774850 -394.0639 
774900 -84.7749 
774950 79.2775 
775000 -119.0635 
775050 -150.1888 
775100 -33.9042 
775150 57.9899 
775200 359.5316 
775250 -141.7404 
775300 58.6961 
775350 73.8610 
775400 53.1489 
775450 -69.8878 
775500 22.6007 
775550 -48.7737 
775600 -163.2506 
775650 158.6815 
775700 -138.0097 
775750 -14.3125 
775800 44.0749 
775850 -2.4943 
775900 11.0753 
775950 -399.6675 
776000 -333.6083 
776050 148.1041 
776100 -101.4746 
776150 -50.2277 
776200 25.4427 
776250 196.0276 
776300 -172.0280 
776350 292.9282 
776400 36.9880 
776450 31.1591 
776500 -125.1979 
776550 -146.4249 
776600 -79.6763 
776650 318.3618 
776700 131.4671 
776750 -123.3645 
776800 -141.0043 
776850 215.6347 
776900 -191.3392 
776950 -134.4940 
777000 24.5779 
777050 1.8379 
777100 83.1820 
777150 -168.7215 
777200 -267.2211 
777250 172.6296 
777300 -97.3180 
777350 213.5885 
777400 392.0014 
777450 179.5484 
777500 -130.1793 
777550 -4.4752 
777600 -163.9627 
777650 -179.2237 
777700 -229.7345 
777750 179.1410 
777800 -207.3730 
777850 -48.3895 
777900 -211.2687 
777950 -151.9315 
778000 -46.0603 
778050 -106.9060 
778100 -172.4095 
778150 32.8955 
778200 -157.5634 
778250 113.1529 
778300 -301.6446 
778350 -275.9635 
778400 55.4382 
778450 -208.6784 
778500 -423.5232 
778550 132.9016 
778600 -197.5371 
778650 62.6727 
778700 -54.1360 
778750 -272.9726 
778800 -64.7350 
778850 42.2637 
778900 66.1375 
778950 -80.9031 
779000 -202.3492 
779050 111.9828 
779100 -172.2114 
779150 113.4422 
779200 160.8971 
779250 -71.9899 
779300 -171.4442 
779350 435.4807 
779400 80.9644 
779450 -282.9513 
779500 -67.0780 
779550 264.4802 
779600 -268.8788 
779650 144.1915 
779700 216.1389 
779750 -126.6171 
779800 -128.9774 
779850 507.4999 
779900 -131.7484 
779950 26.4012 
780000 303.5311 
780050 -312.1050 
780100 71.6611 
780150 -61.4478 
780200 -118.2159 
780250 69.1517 
780300 281.3089 
780350 -154.0936 
780400 -82.2845 
780450 -102.5539 
780500 306.3421 
780550 -240.1307 
780600 -241.7389 
780650 157.0841 
780700 51.1940 
780750 4.2894 
780800 31.5427 
780850 -57.0752 
780900 42.5097 
780950 -154.8094 
781000 28.9526 
781050 161.8051 
781100 -62.4905 
781150 -228.5705 
781200 -41.2452 
781250 133.5407 
781300 -61.9670 
781350 106.6637 
781400 -75.6539 
781450 161.9953 
781500 54.8397 
781550 -459.9232 
781600 84.7196 
781650 -77.3122 
781700 76.5861 
781750 -69.3404 
781800 -331.4199 
781850 -94.6745 
781900 24.5874 
781950 278.2300 
782000 190.0294 
782050 -26.0907 
782100 214.6224 
782150 -164.4935 
782200 -103.7339 
782250 2.0249 
782300 173.8237 
782350 -404.6848 
782400 246.8147 
782450 -159.3563 
782500 -109.6104 
782550 70.7114 
782600 -49.1013 
782650 -17.5434 
782700 -66.7583 
782750 -21.4527 
782800 -121.3402 
782850 68.7818 
782900 -141.9733 
782950 111.5722 
783000 127.5467 
783050 -324.7258 
783100 -251.3039 
783150 56.8792 
783200 88.2191 
783250 -316.5294 
783300 -120.4548 
783350 0.7851 
783400 -50.5523 
783450 -102.8686 
783500 -218.9773 
783550 25.6866 
783600 143.5086 
783650 -97.6747 
783700 -60.9375 
783750 -72.2462 
783800 -330.2675 
783850 -56.3421 
783900 -77.6256 
783950 -177.5795 
784000 38.5070 
784050 -359.3069 
784100 -69.6646 
784150 217.6233 
784200 -206.2177 
784250 70.0691 
784300 -114.7606 
784350 101.7395 
784400 -97.1788 
784450 253.8983 
784500 -50.8375 
784550 -245.1307 
784600 23.5674 
784650 230.1000 
784700 64.9350 
784750 -313.0217 
784800 -181.2143 
784850 -92.8599 
784900 -223.7096 
784950 -29.9651 
785000 -9.4131 
785050 195.1325 
785100 -65.9209 
785150 -252.2942 
785200 -61.1456 
785250 -351.2939 
785300 80.3816 
785350 -329.3303 
785400 -197.3423 
785450 273.7466 
785500 -86.2350 
785550 -446.3700 
785600 56.2428 
785650 -69.3458 
785700 101.8344 
785750 81.0902 
785800 168.8455 
785850 74.0411 
785900 189.2784 
785950 -80.7282 
786000 436.6991 
786050 35.1569 
786100 38.6194 
786150 116.6470 
786200 397.7225 
786250 -412.9197 
786300 -181.9004 
786350 7.4512 
786400 -10.2097 
786450 -69.0704 
786500 -415.6001 
786550 401.5646 
786600 -33.2176 
786650 -64.2173 
786700 1.4376 
786750 -208.6842 
786800 -179.7965 
786850 -164.7738 
786900 86.9857 
786950 -111.5369 
787000 38.7391 
787050 -255.5524 
787100 30.4885 
787150 248.8825 
787200 -19.2132 
787250 -138.9904 
787300 -386.7818 
787350 175.9392 
787400 -398.6073 
787450 -28.7386 
787500 -249.4445 
787550 -87.9530 
787600 -40.6160 
787650 -248.3973 
787700 77.9798 
787750 -45.8927 
787800 163.0674 
787850 53.8723 
787900 114.7187 
787950 -550.5445 
788000 37.8951 
788050 -0.9291 
788100 -223.0944 
788150 -86.7648 
788200 83.0406 
788250 14.3719 
788300 -61.3009 
788350 -72.5178 
788400 222.9018 
788450 -103.8353 
788500 186.1203 
788550 58.5950 
788600 -130.5182 
788650 -211.3672 
788700 120.8333 
788750 337.6665 
788800 -196.2902 
788850 -322.0691 
788900 -14.7196 
788950 -230.4191 
789000 143.9463 
789050 -248.0198 
789100 158.1032 
789150 105.6232 
789200 -356.1995 
789250 -163.1888 
789300 16.1979 
789350 240.7246 
789400 225.0377 
789450 -61.6782 
789500 228.2609 
789550 22.0682 
789600 -95.8286 
789650 -31.5449 
789700 -121.8841 
789750 -164.0071 
789800 -205.8207 
789850 109.3264 
789900 -236.3578 
789950 -139.5993 
790000 -144.0134 
790050 -13.3588 
790100 -71.9417 
790150 -129.9594 
790200 -25.1119 
790250 -343.2558 
790300 -174.5396 
790350 -256.2985 
790400 -231.5725 
790450 -152.3286 
790500 -55.3777 
790550 -22.6164 
790600 118.0082 
790650 -51.4230 
790700 157.3705 
790750 -124.8322 
790800 105.3315 
790850 -225.3692 
790900 100.3008 
790950 -117.3302 
791000 259.6128 
791050 -265.7982 
791100 -159.2668 
791150 -33.1641 
791200 -186.5961 
791250 -85.0985 
791300 68.3570 
791350 169.2859 
791400 -327.3093 
791450 -506.9062 
791500 361.4645 
791550 -118.0169 
791600 7.4323 
791650 181.2491 
791700 82.3680 
791750 -11.3901 
791800 80.1089 
791850 13.3229 
791900 289.9319 
791950 -352.3441 
792000 -3.2144 
792050 158.4977 
792100 -165.1205 
792150 -146.5954 
792200 -211.8095 
792250 60.7525 
792300 17.9234 
792350 175.4444 
792400 223.3930 
792450 -6.1677 
792500 -101.0652 
792550 41.6650 
792600 -149.8203 
792650 48.5269 
792700 35.6190 
792750 -50.4323 
792800 48.4296 
792850 -264.9517 
792900 -79.1214 
792950 -319.9481 
793000 -44.2472 
793050 55.2315 
793100 -163.2424 
793150 -45.3603 
793200 23.7444 
793250 -63.6075 
793300 18.3369 
793350 -16.6845 
793400 -156.9713 
793450 -134.1356 
793500 129.7254 
793550 80.6969 
793600 -110.4227 
793650 5.9883 
793700 -1.3952 
793750 -66.7546 
793800 240.0624 
793850 54.2698 
793900 -59.8120 
793950 223.6267 
794000 264.2504 
794050 195.6897 
794100 -82.6676 
794150 -190.1257 
794200 264.9544 
794250 -42.1206 
794300 94.7381 
794350 -8.1185 
794400 -70.3284 
794450 -221.9676 
794500 -61.7471 
794550 -220.3615 
794600 126.3921 
794650 442.8278 
794700 -435.8765 
794750 -137.5299 
794800 -125.0689 
794850 -10.1473 
794900 388.1697 
794950 320.5859 
795000 167.1140 
795050 148.7069 
795100 -7.9272 
795150 -34.3900 
795200 -81.2180 
795250 96.0885 
795300 216.5646 
795350 -386.6804 
795400 112.9339 
795450 269.3226 
795500 -121.5723 
795550 -162.1828 
795600 -86.6757 
795650 2.9779 
795700 56.1813 
795750 -99.0362 
795800 413.7858 
795850 40.8518 
795900 133.8952 
795950 -229.6275 
796000 -80.6365 
796050 39.6500 
796100 -478.6033 
796150 -376.2532 
796200 123.1520 
796250 -261.6346 
796300 -238.3481 
796350 106.8965 
796400 -117.0981 
796450 357.1147 
796500 -60.9216 
796550 30.8065 
796600 -481.6991 
796650 -73.9098 
796700 266.7424 
796750 46.4994 
796800 81.4986 
796850 40.8648 
796900 125.3691 
796950 107.5991 
797000 -185.9712 
797050 30.2888 
797100 317.0468 
797150 198.5429 
797200 -75.3434 
797250 99.7330 
797300 -285.4035 
797350 153.0158 
797400 -129.8713 
797450 -186.3165 
797500 210.5173 
797550 9.4610 
797600 -57.7127 
797650 -102.2218 
797700 16.7455 
797750 140.2563 
797800 -69.4621 
797850 -394.0950 
797900 105.9678 
797950 14.2587 
798000 63.1163 
798050 -86.5355 
798100 -155.6026 
798150 -270.1167 
798200 -261.1708 
798250 -82.3924 
798300 -19.1326 
798350 -156.5919 
798400 219.5012 
798450 -130.0990 
798500 249.8115 
798550 60.0844 
798600 -164.1423 
798650 157.4345 
798700 -110.9553 
798750 -16.3692 
798800 459.0122 
798850 -98.3379 
798900 -41.2663 
798950 -74.5240 
799000 -111.3558 
799050 22.6293 
799100 24.8106 
799150 -125.6474 
799200 33.6257 
799250 -36.0042 
799300 -47.5162 
799350 316.2865 
799400 -2.1361 
799450 -170.6310 
799500 -58.2183 
799550 26.6780 
799600 307.9275 
799650 189.6924 
799700 -389.6135 
799750 249.7715 
799800 58.9391 
799850 -367.8812 
799900 291.6441 
799950 -197.5754 
800000 -261.1108 
800050 -554.4544 
800100 -71.1077 
800150 16.5279 
800200 33.7074 
800250 -77.6927 
800300 -139.7867 
800350 245.9723 
800400 55.7070 
800450 -0.1678 
800500 -63.1423 
800550 -20.5367 
800600 40.5692 
800650 -185.5402 
800700 11.5666 
800750 -116.2226 
800800 177.7852 
800850 141.9063 
800900 60.6639 
800950 -190.0784 
801000 25.8869 
801050 -209.7129 
801100 12.7997 
801150 -331.7974 
801200 390.7294 
801250 -140.4774 
801300 55.4175 
801350 54.1446 
801400 -98.4364 
801450 -120.6317 
801500 -98.5696 
801550 159.5710 
801600 -68.1896 
801650 40.2438 
801700 87.2183 
801750 -223.9707 
801800 50.8539 
801850 28.3889 
801900 -333.8405 
801950 164.3483 
802000 92.5490 
802050 60.4395 
802100 -108.6729 
802150 -308.2270 
802200 47.0454 
802250 -310.0185 
802300 312.1932 
802350 -4.0872 
802400 -266.2744 
802450 38.2733 
802500 4.9244 
802550 129.7993 
802600 -62.7830 
802650 -149.2255 
802700 349.7120 
802750 -304.2781 
802800 -1.1911 
802850 334.8212 
802900 -199.3736 
802950 -95.3941 
803000 5.5478 
803050 20.8966 
803100 -134.6753 
803150 -64.9494 
803200 187.7552 
803250 -12.4840 
803300 300.0573 
803350 -311.4767 
803400 405.4971 
803450 45.0460 
803500 194.8597 
803550 12.7799 
803600 -135.5908 
803650 -163.6459 
803700 317.3590 
803750 133.5950 
803800 47.0228 
803850 -272.7343 
803900 293.6902 
803950 -141.3518 
804000 259.9978 
804050 5.8622 
804100 67.9702 
804150 -302.0298 
804200 122.1817 
804250 34.6848 
804300 -298.3766 
804350 135.0610 
804400 -51.5681 
804450 -129.5179 
804500 283.5708 
804550 -260.3921 
804600 -283.5392 
804650 -149.6067 
804700 -181.8044 
804750 -15.5343 
804800 139.1454 
804850 -60.6847 
804900 5.0829 
804950 -310.2876 
805000 -50.1196 
805050 336.3132 
805100 107.6271 
805150 103.3507 
805200 96.7423 
805250 -230.3069 
805300 -199.7206 
805350 54.9756 
805400 -212.1316 
805450 -190.4468 
805500 -158.2239 
805550 178.7304 
805600 320.7497 
805650 -268.9347 
805700 -70.5792 
805750 -59.6071 
805800 157.8601 
805850 91.6440 
805900 -65.7203 
805950 -207.8718 
806000 -26.6241 
806050 62.9385 
806100 -405.3924 
806150 315.9510 
806200 -150.6343 
806250 -126.4809 
806300 37.5498 
806350 90.7312 
806400 -114.7872 
806450 7.0455 
806500 -167.0226 
806550 9.5340 
806600 -200.9367 
806650 -132.3112 
806700 -31.2144 
806750 18.9234 
806800 -58.7720 
806850 -132.0540 
806900 -307.1733 
806950 194.4245 
807000 80.4886 
807050 35.6452 
807100 -132.9650 
807150 3.1990 
807200 -244.8728 
807250 -330.3345 
807300 84.2342 
807350 67.5835 
807400 101.2211 
807450 10.7543 
807500 10.6489 
807550 -32.6227 
807600 -77.8528 
807650 159.1679 
807700 153.2328 
807750 -263.3968 
807800 -139.0760 
807850 -46.0426 
807900 194.3324 
807950 -187.2050 
808000 -100.8280 
808050 240.9836 
808100 -49.4657 
808150 -57.5787 
808200 -236.6338 
808250 58.7740 
808300 48.7611 
808350 256.5331 
808400 -296.2681 
808450 331.6675 
808500 223.1491 
808550 -347.7947 
808600 -150.0405 
808650 211.2082 
808700 -26.1850 
808750 183.9238 
808800 -142.9362 
808850 230.5070 
808900 -181.7271 
808950 -14.5434 
809000 -107.4113 
809050 -106.7083 
809100 -223.7172 
809150 -216.6232 
809200 -42.1927 
809250 -68.5863 
809300 93.5786 
809350 -232.6068 
809400 140.1606 
809450 -228.5831 
809500 187.2818 
809550 347.0899 
809600 323.9381 
809650 -84.6138 
809700 -134.0155 
809750 263.9059 
809800 131.3277 
809850 48.9903 
809900 132.0170 
809950 364.4906 
810000 -92.6042 
810050 -62.8830 
810100 -270.6793 
810150 42.1586 
810200 258.5811 
810250 -216.1608 
810300 -42.7563 
810350 72.9463 
810400 -71.5476 
810450 -142.6455 
810500 29.0839 
810550 -41.5976 
810600 -159.9191 
810650 45.0841 
810700 -80.7557 
810750 48.3440 
810800 -80.5231 
810850 -186.3943 
810900 7.1492 
810950 -564.8590 
811000 26.3888 
811050 99.4362 
811100 46.1111 
811150 -163.0987 
811200 -1.5613 
811250 -16.1766 
811300 26.8608 
811350 306.9046 
811400 -301.0532 
811450 46.5794 
811500 -286.1450 
811550 189.3612 
811600 -129.1892 
811650 72.2052 
811700 -194.3702 
811750 -14.8184 
811800 180.7262 
811850 94.4776 
811900 302.4868 
811950 42.8863 
812000 -424.4415 
812050 262.3489 
812100 38.5174 
812150 -296.2920 
812200 388.4118 
812250 192.3220 
812300 38.6104 
812350 294.3297 
812400 -419.6314 
812450 -477.2779 
812500 -11.1205 
812550 185.9970 
812600 112.2414 
812650 -79.0824 
812700 163.9184 
812750 89.4006 
812800 327.9865 
812850 -237.9905 
812900 120.9711 
812950 141.8333 
813000 45.0637 
813050 -239.2702 
813100 -29.4081 
813150 66.9202 
813200 -177.3509 
813250 144.3005 
813300 -27.9811 
813350 -169.2512 
813400 53.6370 
813450 599.4341 
813500 -59.2649 
813550 97.2094 
813600 -20.3449 
813650 194.4882 
813700 283.2356 
813750 26.0878 
813800 115.8822 
813850 -6.2534 
813900 38.2836 
813950 -279.1555 
814000 393.2633 
814050 307.3586 
814100 -128.5592 
814150 -154.4940 
814200 53.7584 
814250 133.2890 
814300 -93.3179 
814350 -449.2949 
814400 111.9116 
814450 171.9748 
814500 -439.5159 
814550 232.5701 
814600 -275.5847 
814650 139.7527 
814700 -131.9483 
814750 229.6028 
814800 -262.4494 
814850 216.3395 
814900 80.2482 
814950 -258.1389 
815000 -200.8887 
815050 -26.3000 
815100 -8.7832 
815150 219.7590 
815200 -58.4538 
815250 39.7845 
815300 -228.2668 
815350 87.6915 
815400 -37.8023 
815450 167.2218 
815500 -116.2316 
815550 240.1424 
815600 154.3425 
815650 -22.7958 
815700 -44.2311 
815750 175.2022 
815800 -204.0698 
815850 191.9378 
815900 -170.5259 
815950 849.9297 
816000 -113.0574 
816050 64.8778 
816100 36.0949 
816150 101.5123 
816200 219.6173 
816250 78.4744 
816300 4.6819 
816350 187.5744 
816400 -165.2494 
816450 182.6290 
816500 115.9995 
816550 42.3870 
816600 25.6345 
816650 -149.3255 
816700 126.6403 
816750 6.8486 
816800 95.3255 
816850 -47.2004 
816900 -58.5737 
816950 -41.5218 
817000 -160.0291 
817050 -92.6952 
817100 -54.1174 
817150 232.8564 
817200 80.5509 
817250 117.7706 
817300 -100.3458 
817350 -256.0445 
817400 -166.5122 
817450 64.5271 
817500 -52.6657 
817550 -133.4088 
817600 112.5790 
817650 128.4590 
817700 60.2483 
817750 482.1520 
817800 -269.3302 
817850 -435.4661 
817900 390.5314 
817950 158.9558 
818000 53.6424 
818050 -116.8141 
818100 300.8349 
818150 114.9124 
818200 93.0960 
818250 -15.4116 
818300 199.5837 
818350 97.6941 
818400 109.1845 
818450 62.0432 
818500 71.9716 
818550 -112.9164 
818600 0.3521 
818650 147.2842 
818700 -64.3803 
818750 74.3977 
818800 85.6102 
818850 -58.1086 
818900 -136.5710 
818950 -224.3967 
819000 320.2098 
819050 -26.2129 
819100 162.4379 
819150 -34.2295 
819200 49.3228 
819250 -98.2237 
819300 33.3348 
819350 -363.5601 
819400 293.5500 
819450 158.3795 
819500 -65.7980 
819550 -326.4435 
819600 172.9149 
819650 172.2392 
819700 127.3003 
819750 -52.3856 
819800 -33.8773 
819850 39.9894 
819900 17.4402 
819950 -64.3828 
820000 -78.0987 
820050 232.5790 
820100 33.2850 
820150 147.9972 
820200 -241.1528 
820250 159.5017 
820300 -44.0087 
820350 14.6185 
820400 -150.2480 
820450 159.2623 
820500 -19.5249 
820550 -157.7557 
820600 -194.6263 
820650 39.1052 
820700 -286.3272 
820750 30.6086 
820800 -92.4087 
820850 432.2230 
820900 -122.0605 
820950 108.5144 
821000 116.8061 
821050 -340.7750 
821100 185.3387 
821150 -303.6060 
821200 34.3015 
821250 -123.6710 
821300 -80.3727 
821350 -123.6689 
821400 71.4275 
821450 281.4817 
821500 -206.2981 
821550 -163.8966 
821600 244.1995 
821650 -323.9808 
821700 -294.8154 
821750 68.9823 
821800 -126.3163 
821850 -254.2895 
821900 26.6297 
821950 -396.2786 
822000 -87.3519 
822050 -248.2014 
822100 33.2011 
822150 71.2805 
822200 -39.3769 
822250 214.8983 
822300 -308.1668 
822350 -162.9491 
822400 -136.9292 
822450 21.7493 
822500 -258.8422 
822550 221.6959 
822600 -137.8111 
822650 -272.1259 
822700 11.5920 
822750 33.1145 
822800 -176.0816 
822850 -68.2489 
822900 247.2388 
822950 293.9651 
823000 -48.3593 
823050 -185.5624 
823100 -69.4666 
823150 -128.8355 
823200 -79.4830 
823250 -38.9644 
823300 -201.6576 
823350 -211.2490 
823400 -80.2985 
823450 55.7675 
823500 117.4982 
823550 141.1523 
823600 -118.1180 
823650 -284.5368 
823700 -2.4885 
823750 -94.2132 
823800 22.6413 
823850 361.3661 
823900 111.4355 
823950 -392.0412 
824000 -230.5583 
824050 94.4795 
824100 -272.9776 
824150 -118.8469 
824200 -214.7951 
824250 65.4184 
824300 -59.2188 
824350 -123.4066 
824400 168.1612 
824450 -325.8528 
824500 164.1034 
824550 -364.7870 
824600 -108.8741 
824650 153.3614 
824700 -201.1898 
824750 -161.1985 
824800 208.1190 
824850 -298.5076 
824900 -406.2425 
824950 110.1773 
825000 -189.6610 
825050 162.1148 
825100 160.8408 
825150 -131.1023 
825200 257.7600 
825250 150.0552 
825300 60.6674 
825350 -290.9110 
