"Time_step","Pressure"
82900,135.7421
82950,-80.4736
83000,272.7419
83050,-204.5368
83100,141.7193
83150,-236.2309
83200,-118.1546
83250,-321.717
83300,-74.1427
83350,-49.6767
83400,339.5795
83450,32.2954
83500,16.1352
83550,157.69
83600,-37.0579
83650,-38.442
83700,-72.1008
83750,29.8126
83800,-89.8069
83850,92.0926
83900,-86.7837
83950,-145.7589
84000,37.7814
84050,20.9961
84100,-321.8679
84150,84.2745
84200,128.2042
84250,-168.7875
84300,-197.2598
84350,-139.1009
84400,193.0704
84450,-50.2002
84500,101.652
84550,-181.0142
84600,-72.6637
84650,-128.9525
84700,-222.2691
84750,50.1338
84800,98.8604
84850,-240.9614
84900,-82.8187
84950,271.5493
85000,-171.8139
85050,-78.8921
85100,73.8207
85150,-80.958
85200,-90.9219
85250,-220.9489
85300,-11.0276
85350,-53.5869
85400,59.4207
85450,10.0879
85500,38.6537
85550,64.24
85600,221.3007
85650,52.9387
85700,-50.3263
85750,-221.5999
85800,43.1336
85850,-6.3378
85900,-249.449
85950,-212.8167
86000,-132.0094
86050,-111.8151
86100,5.4161
86150,-15.8255
86200,50.3519
86250,-133.4857
86300,-2.3688
86350,382.7891
86400,-144.39
86450,211.2147
86500,14.1154
86550,-4.1438
86600,-132.5861
86650,182.1358
86700,63.6255
86750,121.0838
86800,-71.2002
86850,-407.0852
86900,-106.7185
86950,182.4974
87000,-219.1355
87050,54.7771
87100,-173.504
87150,17.6034
87200,77.2339
87250,-35.8508
87300,-196.4593
87350,315.3074
87400,-10.72
87450,96.2641
87500,228.1331
87550,-89.6794
87600,-229.7763
87650,117.1596
87700,50.836
87750,-74.4852
87800,97.602
87850,161.1339
87900,-145.3127
87950,-57.213
88000,114.1332
88050,-149.1884
88100,100.0613
88150,-179.9494
88200,24.1328
88250,-111.0429
88300,13.8519
88350,251.5218
88400,4.5526
88450,-52.2866
88500,-379.9018
88550,140.1841
88600,-155.3275
88650,172.2677
88700,-25.0604
88750,292.6241
88800,-67.9814
88850,138.9723
88900,46.4982
88950,238.2898
89000,-121.7023
89050,-43.6049
89100,-17.8637
89150,85.1264
89200,-21.3891
89250,-40.3291
89300,-82.05
89350,-81.956
89400,4.0386
89450,336.4307
89500,-194.0603
89550,-521.4038
89600,-38.7745
89650,-196.2184
89700,-114.8883
89750,-21.9271
89800,-63.8639
89850,-538.8456
89900,4.956
89950,-427.7065
90000,168.5397
90050,86.9117
90100,-25.5892
90150,35.4432
90200,-77.4577
90250,29.1268
90300,-147.9218
90350,-273.6323
90400,23.6679
90450,97.2819
90500,-129.2158
90550,124.8176
90600,-18.3209
90650,-33.1446
90700,-57.5863
90750,362.18
90800,-259.7282
90850,95.6495
90900,137.5998
90950,34.1067
91000,486.0536
91050,52.7519
91100,189.1046
91150,-56.4771
91200,-74.748
91250,-26.2631
91300,-308.0646
91350,-301.1858
91400,116.9536
91450,-50.5462
91500,107.7004
91550,-228.7041
91600,236.8035
91650,-302.5648
91700,-194.3777
91750,18.5045
91800,267.2435
91850,10.4044
91900,-305.5137
91950,-210.4084
92000,134.6923
92050,27.8228
92100,88.3372
92150,190.678
92200,-324.4227
92250,-57.7753
92300,19.2927
92350,43.8866
92400,-99.0173
92450,341.8246
92500,246.2005
92550,136.225
92600,68.0584
92650,-253.3029
92700,-24.4492
92750,-61.214
92800,104.7052
92850,186.3781
92900,-274.4456
92950,274.8261
93000,204.6039
93050,-96.7829
93100,-46.4591
93150,2.7295
93200,-158.6692
93250,6.1789
93300,-206.1762
93350,7.4888
93400,-305.9684
93450,73.9452
93500,-281.2232
93550,314.0502
93600,309.0411
93650,-293.1929
93700,-126.5048
93750,17.4612
93800,-53.0443
93850,-319.558
93900,141.1892
93950,113.5492
94000,-281.6233
94050,46.9711
94100,-91.005
94150,92.6513
94200,-125.6106
94250,-6.352
94300,-142.4154
94350,-282.1331
94400,58.2618
94450,-298.92
94500,69.7543
94550,158.9805
94600,-376.6766
94650,139.1493
94700,-117.4824
94750,-335.0264
94800,-2.9021
94850,174.6767
94900,57.709
94950,-118.7334
95000,-25.5136
95050,137.8196
95100,153.9344
95150,232.9356
95200,340.7445
95250,-492.3056
95300,-223.7226
95350,37.5309
95400,67.0002
95450,-193.8809
95500,-335.4679
95550,204.0804
95600,-2.808
95650,108.3602
95700,149.3662
95750,-191.0003
95800,172.0421
95850,46.3016
95900,67.3256
95950,-64.2911
96000,-79.9196
96050,-103.3123
96100,-185.0444
96150,-132.1058
96200,21.42
96250,220.5149
96300,105.7033
96350,-267.8968
96400,112.9995
96450,148.1675
96500,-47.8927
96550,-206.4614
96600,-15.0072
96650,-82.0391
96700,-254.9994
96750,293.1198
96800,-328.2755
96850,-52.9524
96900,-100.67
96950,-264.8397
97000,100.6048
97050,-205.4897
97100,-72.1898
97150,-92.5105
97200,-257.9326
97250,58.9629
97300,-343.5393
97350,-97.3623
97400,202.9266
97450,35.8622
97500,-342.3394
97550,-84.7089
97600,13.3556
97650,-188.455
97700,145.0564
97750,-58.7103
97800,-288.5884
97850,77.8192
97900,-205.4431
97950,103.8628
98000,-505.5265
98050,-292.7332
98100,-31.2087
98150,369.7805
98200,-355.3906
98250,-145.378
98300,238.4079
98350,49.8505
98400,-164.0675
98450,438.2377
98500,29.4863
98550,-309.2899
98600,-183.1019
98650,218.4777
98700,-52.7211
98750,-25.6033
98800,-152.0228
98850,-91.6354
98900,-226.2865
98950,-6.9079
99000,46.4069
99050,-187.3753
99100,-209.4231
99150,108.8536
99200,50.3314
99250,-298.8622
99300,-297.3832
99350,67.8515
99400,-169.9647
99450,-235.4764
99500,-76.3181
99550,26.9699
99600,-256.728
99650,52.2952
99700,-108.9981
99750,-224.8734
99800,243.0068
99850,-240.6798
99900,127.0367
99950,-223.7373
1e+05,42.7631
100050,-91.3578
100100,-62.7552
100150,45.9045
100200,-268.7647
100250,192.302
100300,-193.3851
100350,-59.8552
100400,531.7889
100450,-198.2747
100500,-40.3912
100550,-74.2445
100600,-172.8876
100650,151.2205
100700,58.3201
100750,199.8901
100800,-71.9747
100850,-8.058
100900,-178.9139
100950,-217.4703
101000,-206.7761
101050,38.1818
101100,-86.0115
101150,-256.2507
101200,-13.3427
101250,-123.9375
101300,-121.1165
101350,-150.0086
101400,-36.7911
101450,-271.6284
101500,-42.1009
101550,174.0793
101600,-59.6201
101650,58.7825
101700,2.5666
101750,26.8481
101800,-396.0489
101850,319.4091
101900,-283.4607
101950,166.739
102000,152.9476
102050,125.6699
102100,-57.5162
102150,-74.6212
102200,-61.5654
102250,144.3591
102300,-160.1296
102350,-185.2842
102400,546.2858
102450,195.4794
102500,39.5319
102550,-70.8903
102600,208.6069
102650,-115.5272
102700,-471.7419
102750,-34.3526
102800,133.5797
102850,-310.1158
102900,110.8971
102950,-217.1786
103000,-61.1282
103050,-148.287
103100,176.9862
103150,307.018
103200,-438.6458
103250,-188.8269
103300,17.9493
103350,2.0903
103400,-191.0005
103450,79.0306
103500,7.5739
103550,100.5535
103600,-320.8273
103650,144.9301
103700,65.7014
103750,-361.4116
103800,-92.4141
103850,-7.4646
103900,-50.3092
103950,56.7511
104000,132.4071
104050,35.4466
104100,-55.9144
104150,298.1679
104200,88.4402
104250,97.2093
104300,98.5451
104350,63.5049
104400,435.066
104450,92.8959
104500,-135.7292
104550,-119.0961
104600,-44.7347
104650,-184.9615
104700,9.9477
104750,-124.8623
104800,42.5504
104850,87.2954
104900,13.7842
104950,-155.7791
105000,-207.3705
105050,114.6125
105100,193.5487
105150,-239.0252
105200,-120.5836
105250,221.3011
105300,-121.4189
105350,-225.4173
105400,59.6311
105450,-16.0845
105500,-35.5192
105550,-233.0125
105600,-107.3189
105650,-98.2335
105700,-82.3829
105750,-264.453
105800,2.4335
105850,-195.8247
105900,-1.399
105950,-115.0642
106000,-406.433
106050,-229.7145
106100,-62.9706
106150,38.2235
106200,54.9091
106250,-290.3548
106300,-236.9279
106350,306.4135
106400,-150.4732
106450,0.3581
106500,63.7432
106550,-209.856
106600,-111.8087
106650,-125.0264
106700,132.5232
106750,65.2573
106800,206.23
106850,268.9672
106900,-300.0982
106950,-83.7314
107000,-99.1451
107050,-132.641
107100,207.7953
107150,-19.7839
107200,-23.7391
107250,-56.9517
107300,224.6206
107350,-244.6393
107400,282.0202
107450,193.6299
107500,-103.27
107550,330.1579
107600,-118.7855
107650,-70.6293
107700,262.0848
107750,89.7415
107800,-111.0538
107850,-7.0855
107900,440.6794
107950,-2.593
108000,52.9046
108050,-186.8135
108100,-156.4955
108150,80.4403
108200,-50.1749
108250,130.7189
108300,53.7911
108350,181.1739
108400,-11.2472
108450,87.9471
108500,17.7358
108550,-82.8965
108600,-86.7285
108650,39.4676
108700,-116.6267
108750,28.5893
108800,-34.7524
108850,-186.1315
108900,487.7261
108950,-107.2502
109000,108.633
109050,-78.153
109100,321.7256
109150,271.6793
109200,-288.6389
109250,362.4448
109300,-118.6703
109350,-31.8331
109400,388.6427
109450,-203.6716
109500,71.8669
109550,212.6342
109600,-26.4623
109650,-5.7314
109700,23.4928
109750,123.3965
109800,73.547
109850,212.3525
109900,-78.5334
109950,-6.3496
110000,-88.6382
110050,240.0494
110100,-114.1957
110150,-531.0711
110200,216.6848
110250,-26.6675
110300,127.437
110350,-60.6097
110400,-83.1591
110450,421.8882
110500,-290.5071
110550,-234.2747
110600,-81.4396
110650,-125.6373
110700,78.0111
110750,-135.4424
110800,37.8316
110850,124.3875
110900,50.3741
110950,-329.0592
111000,70.515
111050,82.7749
111100,134.7454
111150,300.3534
111200,-268.4763
111250,96.767
111300,117.9037
111350,-136.4934
111400,-105.6692
111450,-5.8738
111500,-245.7163
111550,-18.9816
111600,-43.378
111650,-197.4435
111700,125.4696
111750,82.2224
111800,-192.5094
111850,2.2829
111900,310.7495
111950,36.767
112000,305.3805
112050,250.8816
112100,-144.8013
112150,94.4029
112200,116.2676
112250,-161.692
112300,-7.1309
112350,-14.4434
112400,206.0797
112450,319.7998
112500,-349.5815
112550,-40.9936
112600,112.6758
112650,30.3147
112700,-70.173
112750,99.4581
112800,51.8341
112850,216.8714
112900,139.8366
112950,155.6393
113000,-2.9224
113050,14.0198
113100,40.8532
113150,-350.2399
113200,-235.5017
113250,7.2053
113300,-199.2676
113350,183.4142
113400,41.1014
113450,115.1207
113500,81.6625
113550,80.3494
113600,-273.9344
113650,147.4939
113700,-141.2215
113750,-19.3297
113800,-168.3993
113850,-143.0328
113900,46.9554
113950,-48.0206
114000,-7.8794
114050,-36.7621
114100,372.6317
114150,-335.7372
114200,34.3048
114250,-389.2147
114300,166.3951
114350,-83.6187
114400,101.2618
114450,89.1924
114500,-220.4754
114550,-200.2328
114600,53.427
114650,-3.3575
114700,-321.5752
114750,81.408
114800,-178.5775
114850,-67.8917
114900,-229.1373
114950,43.0032
115000,172.0519
115050,-129.8045
115100,278.5206
115150,-217.3594
115200,62.9209
115250,148.615
115300,247.8138
115350,-206.0982
115400,-68.8982
115450,-33.7447
115500,231.2655
115550,-55.4816
115600,44.6652
115650,132.5123
115700,44.7742
115750,85.8152
115800,-82.3643
115850,-224.558
115900,16.8733
115950,388.3018
116000,-301.3687
116050,-118.6751
116100,186.9703
116150,-110.2803
116200,50.3947
116250,76.6614
116300,20.7824
116350,-146.6424
116400,-80.5358
116450,-331.071
116500,-256.3531
116550,108.6531
116600,113.1209
116650,400.0744
116700,-46.6038
116750,249.8041
116800,-133.1846
116850,-107.5242
116900,-154.8989
116950,-226.983
117000,150.7347
117050,15.181
117100,137.8399
117150,-113.4395
117200,-168.8431
117250,-104.5252
117300,-245.2802
117350,201.6766
117400,-25.3224
117450,-371.2342
117500,173.0292
117550,-53.5588
117600,-265.0278
117650,-143.598
117700,93.3677
117750,135.1414
117800,-148.6656
117850,-69.4226
117900,143.7822
117950,281.3224
118000,-144.3363
118050,107.5667
118100,-176.2935
118150,-6.6504
118200,-175.9878
118250,19.7848
118300,-213.2567
118350,-71.2505
118400,-75.2831
118450,-206.4639
118500,81.6494
118550,12.3492
118600,-197.8315
118650,-210.3782
118700,347.1851
118750,-82.5938
118800,-405.5814
118850,208.8328
118900,185.2534
118950,-34.2759
119000,-41.8118
119050,65.6614
119100,61.7935
119150,234.3996
119200,178.8603
119250,-160.2997
119300,58.4368
119350,-148.6452
119400,-77.4313
119450,-161.1515
119500,-157.465
119550,231.0684
119600,-267.7134
119650,-233.5635
119700,55.1164
119750,204.0049
119800,-259.5137
119850,-235.3069
119900,-76.7304
119950,253.475
120000,-220.2464
120050,-41.3877
120100,-218.2807
120150,92.5652
120200,-220.0616
120250,169.0261
120300,-169.7077
120350,-37.8225
120400,146.7263
120450,-279.2493
120500,-150.5818
120550,-247.4459
120600,-136.0182
120650,270.7581
120700,131.2539
120750,37.2222
120800,92.2252
120850,-42.8169
120900,64.6535
120950,-216.7028
121000,-218.5661
121050,-285.3561
121100,216.9867
121150,-325.3715
121200,309.8872
121250,63.1995
121300,241.2213
121350,217.6902
121400,152.8787
121450,-31.7671
121500,81.7593
121550,134.4211
121600,34.8615
121650,-443.1729
121700,-297.275
121750,253.1586
121800,-237.091
121850,-149.21
121900,51.3253
121950,-226.2368
122000,80.749
122050,106.1921
122100,-8.0316
122150,104.6819
122200,-54.707
122250,11.1508
122300,-116.1615
122350,133.1599
122400,141.6329
122450,155.9579
122500,461.4098
122550,-141.5417
122600,297.7025
122650,233.9982
122700,8.3459
122750,88.4101
122800,115.4466
122850,-16.7365
122900,126.4121
122950,-8.9195
123000,566.7206
123050,6.2057
123100,87.2133
123150,-137.4686
123200,167.3692
123250,-133.6371
123300,-344.3042
123350,-416.0048
123400,43.7074
123450,114.7061
123500,-33.5109
123550,-68.6172
123600,-293.0322
123650,335.5234
123700,25.7781
123750,138.8263
123800,14.6156
123850,371.3011
123900,58.2311
123950,332.9973
124000,259.6516
124050,-468.2894
124100,205.773
124150,-384.9956
124200,123.2356
124250,21.2356
124300,-566.1194
124350,-193.8285
124400,210.3532
124450,14.383
124500,111.2479
124550,148.9674
124600,34.5115
124650,228.7504
124700,-240.2474
124750,-165.9792
124800,135.224
124850,100.4542
124900,131.5703
124950,103.7086
125000,174.25
125050,79.2583
125100,-312.9003
125150,-140.4452
125200,304.4848
125250,3.7483
125300,-189.581
125350,-236.6631
125400,75.6401
125450,-7.0463
125500,-302.3054
125550,-172.4453
125600,-86.3236
125650,-103.7118
125700,28.0715
125750,-38.4996
125800,200.3468
125850,-289.65
125900,-128.7609
125950,-500.2313
126000,-358.9184
126050,253.758
126100,96.8684
126150,-19.5648
126200,68.7072
126250,33.1516
126300,349.8594
126350,-132.3216
126400,-330.2039
126450,33.2667
126500,-102.779
126550,-348.5979
126600,157.6318
126650,-44.6963
126700,-83.0673
126750,362.9512
126800,89.6253
126850,268.406
126900,-3.2671
126950,85.5532
127000,39.6854
127050,-79.9051
127100,-63.0796
127150,208.5486
127200,-24.0531
127250,-170.2772
127300,-110.7909
127350,-94.0535
127400,-272.6884
127450,384.507
127500,-9.841
127550,-296.4626
127600,-35.149
127650,190.4993
127700,-292.7005
127750,56.1324
127800,-122.7676
127850,-230.6703
127900,86.7586
127950,-185.2681
128000,88.2019
128050,-34.0631
128100,-80.0193
128150,-230.4726
128200,260.7126
128250,-11.9854
128300,-138.0757
128350,-62.9631
128400,-137.638
128450,-37.5552
128500,160.8543
128550,206.5464
128600,110.4245
128650,256.5934
128700,16.6237
128750,234.6355
128800,167.7502
128850,339.9299
128900,0.9648
128950,77.617
129000,111.5897
129050,-63.1363
129100,-87.2864
129150,-316.5521
129200,-7.9967
129250,99.6408
129300,-24.4992
129350,30.9141
129400,4.9845
129450,216.9696
129500,243.6701
129550,233.5428
129600,154.6601
129650,-7.7402
129700,-92.9487
129750,-293.8073
129800,-24.4707
129850,-27.3928
129900,81.465
129950,-91.7572
130000,-105.8976
130050,50.5138
130100,4.9992
130150,-163.9845
130200,-347.359
130250,-247.7605
130300,110.6931
130350,-242.812
130400,90.2027
130450,-68.2106
130500,290.3416
130550,45.7033
130600,118.2532
130650,152.3077
130700,-175.6036
130750,91.3687
130800,283.6039
130850,-1.6454
130900,-396.895
130950,260.1321
131000,-388.73
131050,-237.8529
131100,-119.0246
131150,85.6583
131200,9.0451
131250,-335.5611
131300,-361.0553
131350,88.5758
131400,-101.3331
131450,209.7239
131500,146.7102
131550,-245.5732
131600,-27.0204
131650,-260.3936
131700,279.0051
131750,-125.6487
131800,167.2798
131850,76.1119
131900,-345.7392
131950,-22.0326
132000,-92.8141
132050,-186.6376
132100,306.5139
132150,-308.2033
132200,-101.9876
132250,60.3953
132300,159.9978
132350,-319.6707
132400,-320.4033
132450,49.0569
132500,133.253
132550,-182.5499
132600,-278.2591
132650,-137.3528
132700,96.5342
132750,99.309
132800,65.2407
132850,116.8608
132900,-157.2993
132950,-201.4111
133000,76.7895
133050,-53.1486
133100,354.4109
133150,-200.3909
133200,34.8973
133250,17.2759
133300,59.1127
133350,79.8381
133400,146.4273
133450,251.811
133500,30.1853
133550,-90.6982
133600,-111.2837
133650,-62.1443
133700,-199.9376
133750,354.1954
133800,-115.0255
133850,46.9594
133900,-68.1137
133950,22.8877
134000,-437.3613
134050,-9.2078
134100,10.6383
134150,60.8548
134200,-15.5311
134250,-619.1788
134300,122.7952
134350,-174.3669
134400,-384.5086
134450,-213.2121
134500,109.1734
134550,236.1323
134600,-33.5591
134650,-79.6547
134700,-121.0191
134750,175.853
134800,-166.884
134850,-347.7053
134900,-115.94
134950,-23.0123
135000,-214.0134
135050,-142.9723
135100,-115.3876
135150,-201.7503
135200,-274.3755
135250,-115.6641
135300,-223.8963
135350,243.437
135400,-154.4393
135450,-448.6884
135500,-182.6848
135550,71.5753
135600,-113.2525
135650,-1.9048
135700,-23.145
135750,-8.0998
135800,-39.6593
135850,-106.6664
135900,495.6782
135950,-150.3003
136000,200.4785
136050,-255.4979
136100,74.0025
136150,-150.1775
136200,-342.4626
136250,339.412
136300,254.9698
136350,33.5453
136400,217.9949
136450,65.2904
136500,-250.2066
136550,370.7068
136600,163.8625
136650,-58.8341
136700,354.1021
136750,80.2742
136800,-76.6903
136850,-130.837
136900,-143.3
136950,-35.0159
137000,-162.548
137050,127.9872
137100,251.9149
137150,311.426
137200,309.9222
137250,293.9722
137300,161.4804
137350,-325.8832
137400,65.1933
137450,124.4425
137500,-54.396
137550,-233.5181
137600,-212.2499
137650,109.7422
137700,-60.1141
137750,-265.1032
137800,-297.738
137850,105.1269
137900,218.2162
137950,-203.7155
138000,-1.7783
138050,345.7507
138100,389.3494
138150,-18.2982
138200,-164.8363
138250,-128.7527
138300,-48.3753
138350,-50.1751
138400,169.9257
138450,-323.1861
138500,188.5496
138550,65.7401
138600,-250.4177
138650,184.6571
138700,141.3118
138750,225.1659
138800,-49.9662
138850,409.3215
138900,-367.9186
138950,51.8842
139000,65.1982
139050,-44.6209
139100,195.5996
139150,-360.5881
139200,187.3964
139250,156.6106
139300,-470.4973
139350,242.4024
139400,-274.4534
139450,-126.4126
139500,-68.8633
139550,80.0445
139600,-189.1035
139650,18.4031
139700,-154.5363
139750,-194.7502
139800,-33.0519
139850,-282.7512
139900,-264.8626
139950,10.2035
140000,-176.0052
140050,-2.7462
140100,-289.4898
140150,-242.1542
140200,28.1977
140250,-159.8249
140300,345.0512
140350,191.2149
140400,-79.1899
140450,-141.5547
140500,-17.4138
140550,89.3617
140600,-140.7844
140650,-148.3789
140700,-150.0558
140750,176.1994
140800,72.7285
140850,-20.8726
140900,-218.8188
140950,132.4217
141000,-3.4008
141050,-214.0152
141100,59.0091
141150,-76.3619
141200,-52.545
141250,134.7601
141300,-176.4537
141350,-78.1354
141400,-158.231
141450,-154.0394
141500,-34.0396
141550,708.0827
141600,-200.2584
141650,81.4119
141700,-63.288
141750,140.8834
141800,-255.4532
141850,-59.6252
141900,96.5376
141950,201.1797
142000,-321.7293
142050,-9.8409
142100,-75.8141
142150,103.8459
142200,-405.4251
142250,-56.4087
142300,-43.7167
142350,209.4776
142400,-252.3268
142450,-47.9925
142500,340.7501
142550,-202.1741
142600,441.3126
142650,-309.748
142700,115.7245
142750,119.7538
142800,-246.1678
142850,7.5302
142900,149.3831
142950,102.7847
143000,140.158
143050,13.5428
143100,-85.3063
143150,38.4201
143200,57.7173
143250,-57.0261
143300,-62.0655
143350,7.3631
143400,-152.3078
143450,-115.1449
143500,-322.2268
143550,115.4703
143600,73.1934
143650,-83.2733
143700,67.2338
143750,-416.4147
143800,-290.1139
143850,-140.9587
143900,108.3385
143950,-258.0392
144000,-60.441
144050,86.5024
144100,-163.3872
144150,-71.955
144200,118.9165
144250,156.8232
144300,112.5779
144350,-541.6173
144400,-204.3537
144450,-154.5783
144500,-290.1145
144550,-216.4562
144600,261.1813
144650,-74.4105
144700,-400.2007
144750,13.5248
144800,387.279
144850,-361.8702
144900,-127.6681
144950,90.0262
145000,125.9327
145050,-315.7631
145100,-6.6712
145150,-245.1802
145200,172.6308
145250,296.7033
145300,-134.64
145350,-192.2596
145400,-194.655
145450,-149.4118
145500,-142.5833
145550,-176.0312
145600,156.9266
145650,-175.7228
145700,234.9544
145750,-127.4302
145800,77.1131
145850,-255.5319
145900,-330.1639
145950,-63.8284
146000,-106.4939
146050,311.8842
146100,177.2482
146150,363.6629
146200,-385.9118
146250,70.8013
146300,74.1855
146350,97.3966
146400,-133.3466
146450,-55.0801
146500,32.3632
146550,-128.1062
146600,249.8433
146650,271.0435
146700,-15.4217
146750,73.6102
146800,-383.4975
146850,-67.4114
146900,242.9706
146950,-123.3391
147000,289.0715
147050,-130.6008
147100,111.8438
147150,-40.0342
147200,41.8932
147250,47.8083
147300,240.6695
147350,208.6466
147400,-209.3212
147450,88.4649
147500,78.5486
147550,-69.1622
147600,-231.824
147650,181.4328
147700,-143.1578
147750,-265.3268
147800,91.7561
147850,195.4866
147900,-224.2666
147950,-299.3169
148000,-86.8536
148050,-68.5335
148100,273.2421
148150,-21.7076
148200,-463.8739
148250,43.932
148300,-268.9862
148350,129.6822
148400,-281.6635
148450,261.5657
148500,320.9301
148550,-294.398
148600,-206.9661
148650,-42.9784
148700,-146.9731
148750,-69.2105
148800,263.9408
148850,-186.7322
148900,-124.0803
148950,-36.0347
149000,-48.9263
149050,-218.2542
149100,-291.8833
149150,-188.673
149200,-32.7711
149250,-293.0615
149300,22.016
149350,249.0456
149400,-298.911
149450,243.0424
149500,-34.1022
149550,-168.147
149600,-44.9402
149650,-63.8799
149700,207.1546
149750,85.1297
149800,73.9587
149850,81.597
149900,221.4176
149950,-4.0812
150000,245.6518
150050,34.4249
150100,-215.4148
150150,-133.6053
150200,-17.8074
150250,-418.3542
150300,-149.0171
150350,207.641
150400,43.8909
150450,161.3
150500,-204.5266
150550,-24.2355
150600,-168.3066
150650,-424.0191
150700,-47.1209
150750,254.7321
150800,162.8561
150850,4.3123
150900,27.9884
150950,-50.5148
151000,256.8506
151050,95.0807
151100,-140.5526
151150,-181.4682
151200,153.237
151250,-207.1673
151300,-44.1734
151350,137.7275
151400,-123.1082
151450,295.0777
151500,-251.9878
151550,-138.5619
151600,150.7575
151650,-34.1958
151700,-212.9196
151750,-299.1673
151800,-437.3357
151850,108.6183
151900,-138.2866
151950,447.9197
152000,-73.238
152050,51.6464
152100,-110.1782
152150,-115.1898
152200,-106.7901
152250,-63.1883
152300,77.9994
152350,244.0363
152400,194.8843
152450,-87.8084
152500,128.3394
152550,-246.7157
152600,-70.9144
152650,-33.8976
152700,-53.7406
152750,-22.3796
152800,-457.9812
152850,141.1779
152900,-28.6706
152950,324.4996
153000,-163.7344
153050,123.6799
153100,-3.1678
153150,-91.235
153200,94.3826
153250,102.4334
153300,-96.2102
153350,-6.0818
153400,-48.6734
153450,-41.9374
153500,-345.1491
153550,176.3854
153600,263.7141
153650,-58.3931
153700,93.2792
153750,-81.9051
153800,-287.0496
153850,-161.9851
153900,-475.201
153950,73.4922
154000,443.9634
154050,42.4498
154100,297.911
154150,-313.0053
154200,-121.1541
154250,55.7151
154300,-383.0153
154350,82.3997
154400,116.278
154450,-365.7568
154500,-21.1227
154550,-114.315
154600,2.5364
154650,130.8705
154700,-26.4296
154750,-48.7592
154800,216.0717
154850,14.1375
154900,-67.1442
154950,102.6811
155000,-87.6021
155050,19.4009
155100,-110.5965
155150,271.6741
155200,-82.9361
155250,160.7385
155300,-422.8825
155350,50.6366
155400,-193.5959
155450,314.6779
155500,44.4347
155550,-414.5131
155600,179.9329
155650,-59.8356
155700,54.934
155750,-214.3704
155800,272.8614
155850,-103.6283
155900,-80.0096
155950,-17.6451
156000,296.6201
156050,-10.2033
156100,-134.8657
156150,-184.7042
156200,248.6668
156250,-24.542
156300,-191.7228
156350,133.6594
156400,50.732
156450,-262.264
156500,-348.3173
156550,325.155
156600,110.866
156650,-92.5915
156700,-129.9342
156750,136.7987
156800,-97.7221
156850,-168.9032
156900,-232.2647
156950,106.6993
157000,-183.8083
157050,-85.5149
157100,-115.8445
157150,244.3623
157200,-24.2618
157250,-261.0816
157300,-46.2766
157350,121.8123
157400,-371.0834
157450,37.7866
157500,-243.9113
157550,14.422
157600,109.7894
157650,149.1377
157700,153.9814
157750,284.9149
157800,-138.9746
157850,-266.0751
157900,-222.9858
157950,399.6784
158000,253.7766
158050,68.5353
158100,-27.613
158150,24.4617
158200,-94.1499
158250,-77.3345
158300,-423.1971
158350,220.5905
158400,86.0302
158450,-287.1784
158500,34.0107
158550,-42.8418
158600,105.401
158650,-124.6631
158700,-215.5622
158750,156.4861
158800,177.1634
158850,-20.3872
158900,255.796
158950,-360.437
159000,-184.8432
159050,-222.8427
159100,119.8979
159150,189.1565
159200,-408.6414
159250,227.3951
159300,-274.7661
159350,143.347
159400,-21.9566
159450,-47.9623
159500,-206.5021
159550,-112.5283
159600,-327.5345
159650,-261.0559
159700,146.9077
159750,-8.6024
159800,-219.7968
159850,-127.1443
159900,-10.2099
159950,157.9948
160000,152.6758
160050,-137.9168
160100,-72.9726
160150,46.9955
160200,-131.6066
160250,214.3884
160300,-55.7766
160350,49.0419
160400,-64.5421
160450,-74.9019
160500,-73.5861
160550,-188.4845
160600,98.9432
160650,20.3747
160700,19.5798
160750,154.4919
160800,-35.7296
160850,245.4072
160900,-310.0167
160950,127.2099
161000,149.3705
161050,-416.5486
161100,109.4236
161150,51.1106
161200,-350.693
161250,-34.9222
161300,57.95
161350,-367.9808
161400,-12.7154
161450,-87.7183
161500,-113.7484
161550,177.3983
161600,-119.439
161650,113.9353
161700,-226.3172
161750,91.192
161800,74.471
161850,-139.17
161900,185.6959
161950,-166.66
162000,147.8956
162050,-234.853
162100,121.4667
162150,-18.5406
162200,24.2134
162250,-69.4676
162300,132.9278
162350,-89.1789
162400,118.8652
162450,251.8225
162500,-208.1524
162550,336.5399
162600,22.7653
162650,-197.1594
162700,-65.6614
162750,-240.507
162800,89.8621
162850,-62.1254
162900,111.3513
162950,126.5349
163000,-280.7347
163050,-122.1182
163100,109.4958
163150,-67.5524
163200,260.1131
163250,-316.2175
163300,-26.454
163350,6.0585
163400,139.108
163450,-214.0838
163500,355.6008
163550,-30.5273
163600,-130.7548
163650,-89.3435
163700,-103.268
163750,-148.4157
163800,7.9353
163850,-363.7563
163900,-68.4293
163950,-50.0861
164000,-350.8382
164050,131.942
164100,26.303
164150,112.6318
164200,5.5845
164250,84.3253
164300,-359.2115
164350,122.6324
164400,-419.5321
164450,494.7135
164500,238.2177
164550,-111.5106
164600,142.4028
164650,-70.6351
164700,-200.6484
164750,-113.0895
164800,290.18
164850,-65.8528
164900,-156.3965
164950,-285.7251
165000,-249.9798
165050,-58.8511
165100,-171.7533
165150,115.021
165200,-220.7191
165250,11.4485
165300,462.5087
165350,-225.0649
165400,117.8571
165450,199.0608
165500,-253.6833
165550,-34.1256
